project_id,month,site_visits,training_hours,template_use,standups_per_week,early_warning_active,issues_opened,severe_issues,resolution_time_days,reporting_lag_days,data_quality_score,audit_score,kpi_met
P0103,2024-11-01,4,5.7,1,3,1,4,0,6.8,2.2,0.91,82.2,1
P0103,2024-12-01,5,7.9,1,3,1,5,0,4.7,0.3,1.0,76.1,1
P0104,2024-01-01,5,11.4,0,3,0,4,0,5.6,1.3,1.0,92.1,1
P0104,2024-02-01,3,9.8,0,3,0,7,1,7.7,2.9,0.949,84.0,1
P0104,2024-03-01,4,9.2,0,3,0,7,1,8.0,2.7,0.94,79.7,1
P0104,2024-04-01,7,6.7,0,3,0,4,0,7.3,1.5,1.0,84.2,1
P0104,2024-05-01,5,12.8,0,3,0,4,1,7.5,2.5,1.0,82.9,1
P0104,2024-06-01,5,6.4,0,3,0,7,4,7.3,2.0,0.905,75.1,1
P0104,2024-07-01,5,7.2,0,3,0,6,2,5.5,1.3,0.978,84.4,1
P0104,2024-08-01,4,6.7,0,3,0,3,0,8.3,2.4,0.94,81.4,1
P0104,2024-09-01,3,9.3,0,3,0,5,0,8.0,4.4,0.957,85.1,1
P0104,2024-10-01,7,8.5,0,3,0,7,5,6.3,0.7,0.961,86.6,1
P0104,2024-11-01,4,6.0,0,3,0,4,0,7.1,2.9,0.951,85.5,1
P0104,2024-12-01,2,8.3,0,3,0,7,3,6.9,2.0,0.77,79.5,1
P0105,2024-01-01,8,10.9,1,3,1,4,0,2.2,2.2,1.0,89.9,1
P0105,2024-02-01,8,6.7,1,3,1,6,0,4.8,2.3,1.0,80.2,1
P0105,2024-03-01,7,8.0,1,3,1,7,0,4.0,1.7,1.0,86.8,1
P0105,2024-04-01,2,8.7,1,3,1,4,0,4.5,1.4,0.848,88.3,1
P0105,2024-05-01,5,14.1,1,3,1,4,0,2.2,0.6,1.0,87.1,1
P0105,2024-06-01,5,8.8,1,3,1,2,0,3.7,1.6,1.0,94.8,1
P0105,2024-07-01,5,11.0,1,3,1,8,3,4.2,2.2,0.983,92.9,1
P0105,2024-08-01,6,8.2,1,3,1,8,0,4.2,2.0,1.0,74.0,1
P0105,2024-09-01,7,6.9,1,3,1,1,0,3.9,1.6,1.0,90.5,1
P0105,2024-10-01,3,4.5,1,3,1,4,0,2.8,2.0,0.87,87.5,1
P0105,2024-11-01,3,8.4,1,3,1,5,1,2.1,1.8,0.915,78.5,1
P0105,2024-12-01,6,8.9,1,3,1,3,0,3.8,1.0,1.0,88.8,1
P0106,2024-01-01,5,12.5,1,3,0,6,0,3.3,0.4,1.0,88.7,1
P0106,2024-02-01,5,9.3,1,3,0,6,3,3.5,1.3,0.93,79.3,1
P0106,2024-03-01,6,5.5,1,3,0,6,1,3.9,0.0,1.0,79.9,1
P0106,2024-04-01,4,8.9,1,3,0,6,1,3.8,2.3,1.0,83.9,1
P0106,2024-05-01,6,6.3,1,3,0,5,0,5.0,2.1,1.0,79.5,1
P0106,2024-06-01,6,7.0,1,3,0,5,0,4.5,1.5,1.0,78.6,1
P0106,2024-07-01,6,10.6,1,3,0,6,2,6.2,1.7,1.0,84.6,1
P0106,2024-08-01,6,6.6,1,3,0,8,3,4.4,1.0,0.957,74.8,1
P0106,2024-09-01,5,9.3,1,3,0,8,3,6.1,0.0,0.897,75.0,1
P0106,2024-10-01,5,4.6,1,3,0,3,1,5.4,1.4,0.936,90.2,1
P0106,2024-11-01,4,11.1,1,3,0,6,2,4.2,1.9,0.927,88.8,1
P0106,2024-12-01,4,6.4,1,3,0,6,1,6.7,0.7,0.935,75.9,1
P0107,2024-01-01,5,5.6,1,3,1,3,0,4.6,0.6,1.0,77.5,1
P0107,2024-02-01,6,7.3,1,3,1,4,0,4.1,1.2,1.0,83.7,1
P0107,2024-03-01,4,12.0,1,3,1,5,2,3.9,0.0,1.0,86.1,1
P0107,2024-04-01,5,9.9,1,3,1,8,1,5.6,1.3,1.0,84.8,1
P0107,2024-05-01,4,5.9,1,3,1,4,0,3.7,0.5,0.969,88.5,1
P0107,2024-06-01,4,7.4,1,3,1,4,1,5.2,1.6,0.928,90.1,1
P0107,2024-07-01,4,9.7,1,3,1,7,0,3.6,2.2,0.959,81.5,1
P0107,2024-08-01,4,1.2,1,3,1,6,0,6.3,0.9,0.874,75.2,1
P0107,2024-09-01,6,10.8,1,3,1,9,2,1.6,0.9,1.0,83.3,1
P0107,2024-10-01,5,7.7,1,3,1,7,2,5.0,0.3,1.0,84.0,1
P0107,2024-11-01,5,8.3,1,3,1,5,0,4.1,1.3,1.0,86.3,1
P0107,2024-12-01,2,6.7,1,3,1,4,0,4.5,1.0,0.822,82.5,1
P0108,2024-01-01,5,7.1,1,2,1,3,0,3.5,2.8,1.0,92.5,1
P0108,2024-02-01,4,7.7,1,2,1,4,0,3.7,1.7,0.997,82.6,1
P0108,2024-03-01,4,8.5,1,2,1,4,0,3.3,4.0,1.0,83.4,1
P0108,2024-04-01,6,5.5,1,2,1,5,0,5.8,3.1,1.0,84.1,1
P0108,2024-05-01,6,12.8,1,2,1,3,0,4.7,2.3,1.0,84.0,1
P0108,2024-06-01,4,9.1,1,2,1,5,2,4.4,2.2,0.882,82.9,1
P0108,2024-07-01,6,12.7,1,2,1,2,0,3.1,2.4,1.0,88.3,1
P0108,2024-08-01,3,8.0,1,2,1,4,0,5.8,1.0,0.966,83.1,1
P0108,2024-09-01,6,9.1,1,2,1,9,2,5.4,1.7,0.96,77.5,1
P0108,2024-10-01,3,11.8,1,2,1,2,0,3.3,1.1,0.938,84.6,1
P0108,2024-11-01,6,12.2,1,2,1,4,0,5.2,2.0,1.0,90.3,1
P0108,2024-12-01,5,8.1,1,2,1,4,0,6.0,1.0,1.0,85.9,1
P0109,2024-01-01,6,12.1,1,4,0,7,2,3.5,1.4,1.0,88.2,1
P0109,2024-02-01,8,10.0,1,4,0,8,2,3.1,0.9,1.0,86.8,1
P0109,2024-03-01,3,6.6,1,4,0,4,0,4.5,2.4,0.889,94.0,1
P0109,2024-04-01,6,8.9,1,4,0,7,2,4.1,1.0,1.0,84.0,1
P0109,2024-05-01,4,8.5,1,4,0,7,1,5.1,1.5,0.955,80.3,1
P0109,2024-06-01,5,9.5,1,4,0,3,0,4.0,1.2,1.0,84.0,1
P0109,2024-07-01,6,8.9,1,4,0,3,0,3.9,1.3,1.0,92.4,1
P0109,2024-08-01,4,7.1,1,4,0,4,1,5.5,0.7,0.932,87.2,1
P0109,2024-09-01,6,8.7,1,4,0,5,2,4.3,1.1,1.0,87.1,1
P0109,2024-10-01,6,7.5,1,4,0,0,0,2.9,1.6,1.0,85.6,1
P0109,2024-11-01,6,7.1,1,4,0,4,0,3.1,0.8,1.0,85.7,1
P0109,2024-12-01,6,7.4,1,4,0,4,0,3.2,0.8,1.0,91.8,1
P0110,2024-01-01,6,8.1,1,2,1,6,0,4.4,1.1,1.0,77.8,1
P0110,2024-02-01,1,8.5,1,2,1,6,1,3.6,1.8,0.693,75.6,1
P0110,2024-03-01,4,6.6,1,2,1,6,0,3.7,1.6,0.942,79.0,1
P0110,2024-04-01,5,6.5,1,2,1,2,0,6.5,2.7,0.969,80.0,1
P0110,2024-05-01,4,6.9,1,2,1,5,0,4.9,2.6,0.97,84.8,1
P0110,2024-06-01,3,9.5,1,2,1,3,0,3.9,1.8,1.0,87.4,1
P0110,2024-07-01,3,9.5,1,2,1,6,1,6.5,1.3,0.856,79.4,1
P0110,2024-08-01,3,7.5,1,2,1,4,1,6.2,0.7,0.943,82.2,1
P0110,2024-09-01,5,5.4,1,2,1,2,0,4.8,2.8,1.0,88.5,1
P0110,2024-10-01,5,9.2,1,2,1,4,0,3.6,1.2,1.0,81.5,1
P0110,2024-11-01,6,8.3,1,2,1,4,0,5.3,1.9,1.0,81.9,1
P0110,2024-12-01,4,7.9,1,2,1,5,0,5.0,0.4,1.0,82.5,1
P0111,2024-01-01,6,9.3,0,2,0,4,3,7.5,2.1,1.0,78.0,1
P0111,2024-02-01,5,3.1,0,2,0,6,2,8.2,2.9,0.803,70.5,1
P0111,2024-03-01,5,5.3,0,2,0,4,0,8.1,2.4,1.0,76.9,1
P0111,2024-04-01,6,9.0,0,2,0,6,2,6.8,2.9,0.97,73.4,1
P0111,2024-05-01,7,7.5,0,2,0,2,0,6.2,2.5,1.0,84.1,1
P0111,2024-06-01,4,10.4,0,2,0,5,1,9.7,1.8,1.0,79.5,1
P0111,2024-07-01,5,7.0,0,2,0,8,5,8.5,1.5,0.789,80.3,1
P0111,2024-08-01,4,6.3,0,2,0,8,5,9.4,3.3,0.753,72.3,1
P0111,2024-09-01,3,8.0,0,2,0,4,2,7.5,3.3,0.8,78.4,1
P0111,2024-10-01,4,10.7,0,2,0,1,0,6.4,1.3,1.0,83.0,1
P0111,2024-11-01,5,8.5,0,2,0,5,2,7.8,3.0,1.0,82.4,1
P0111,2024-12-01,6,10.5,0,2,0,8,5,9.4,3.0,0.968,80.8,1
P0112,2024-01-01,4,13.7,1,3,1,3,0,1.9,2.1,1.0,94.1,1
P0112,2024-02-01,5,9.2,1,3,1,8,2,3.2,1.1,0.955,85.2,1
P0112,2024-03-01,6,11.2,1,3,1,3,0,6.0,1.3,1.0,94.6,1
P0112,2024-04-01,5,7.2,1,3,1,4,0,2.4,0.9,1.0,87.2,1
P0112,2024-05-01,8,13.0,1,3,1,3,0,5.9,2.4,1.0,79.9,1
P0112,2024-06-01,6,12.3,1,3,1,3,0,5.6,1.3,1.0,94.1,1
P0112,2024-07-01,7,9.3,1,3,1,3,0,5.4,1.9,1.0,87.2,1
P0112,2024-08-01,7,9.0,1,3,1,7,1,4.2,1.9,1.0,82.3,1
P0112,2024-09-01,4,10.3,1,3,1,2,0,5.4,2.5,1.0,96.0,1
P0112,2024-10-01,6,9.6,1,3,1,4,0,3.0,1.9,1.0,84.0,1
P0112,2024-11-01,5,10.4,1,3,1,5,0,3.0,2.0,1.0,83.2,1
P0112,2024-12-01,6,12.1,1,3,1,3,0,5.1,1.3,1.0,86.0,1
P0113,2024-01-01,4,10.4,0,2,1,5,0,8.1,3.0,1.0,86.7,1
P0113,2024-02-01,6,5.2,0,2,1,6,2,7.0,3.1,1.0,79.3,1
P0113,2024-03-01,4,9.1,0,2,1,5,2,6.8,3.7,0.887,77.3,1
P0113,2024-04-01,4,8.1,0,2,1,5,2,7.9,0.9,1.0,77.2,1
P0113,2024-05-01,5,9.0,0,2,1,6,0,8.1,2.8,1.0,78.8,1
P0113,2024-06-01,2,9.3,0,2,1,3,0,9.1,2.9,0.859,83.4,1
P0113,2024-07-01,3,7.7,0,2,1,7,2,6.3,3.3,0.841,83.2,1
P0113,2024-08-01,5,4.7,0,2,1,7,2,8.0,1.7,0.923,76.0,1
P0113,2024-09-01,4,10.3,0,2,1,3,0,7.6,3.5,1.0,75.8,1
P0113,2024-10-01,4,5.0,0,2,1,3,0,8.5,3.5,0.958,87.2,1
P0113,2024-11-01,3,7.9,0,2,1,5,3,8.6,1.6,0.819,73.9,1
P0113,2024-12-01,4,8.8,0,2,1,4,0,7.1,2.8,1.0,76.8,1
P0114,2024-01-01,5,7.8,1,4,1,7,0,4.6,0.1,1.0,88.3,1
P0114,2024-02-01,5,8.6,1,4,1,5,0,2.2,0.8,1.0,85.6,1
P0114,2024-03-01,4,10.3,1,4,1,6,0,3.9,0.9,1.0,91.1,1
P0114,2024-04-01,5,8.0,1,4,1,4,0,2.8,0.0,1.0,83.7,1
P0114,2024-05-01,6,7.5,1,4,1,6,0,4.1,0.5,1.0,85.0,1
P0114,2024-06-01,4,7.8,1,4,1,6,0,4.9,0.0,1.0,82.2,1
P0114,2024-07-01,6,8.4,1,4,1,5,0,4.2,2.3,1.0,90.3,1
P0114,2024-08-01,5,7.2,1,4,1,3,0,3.7,2.2,1.0,90.4,1
P0114,2024-09-01,3,6.9,1,4,1,5,0,1.0,1.9,0.943,85.4,1
P0114,2024-10-01,7,5.1,1,4,1,4,0,4.7,1.4,1.0,88.6,1
P0114,2024-11-01,5,7.7,1,4,1,4,0,3.6,1.7,1.0,90.3,1
P0114,2024-12-01,7,10.5,1,4,1,0,0,4.4,0.8,1.0,100.0,1
P0115,2024-01-01,6,7.4,0,3,1,5,0,6.6,2.0,1.0,80.2,1
P0115,2024-02-01,3,7.4,0,3,1,3,0,6.2,2.7,0.938,83.6,1
P0115,2024-03-01,5,5.6,0,3,1,3,0,7.2,1.6,1.0,84.7,1
P0115,2024-04-01,4,4.7,0,3,1,2,0,6.5,0.6,0.975,80.8,1
P0115,2024-05-01,5,12.9,0,3,1,8,3,7.7,3.9,1.0,85.3,1
P0115,2024-06-01,5,7.7,0,3,1,5,0,5.7,1.9,1.0,82.8,1
P0115,2024-07-01,4,7.0,0,3,1,6,1,4.4,4.4,0.932,78.5,1
P0115,2024-08-01,6,10.7,0,3,1,4,1,7.1,3.6,1.0,89.2,1
P0115,2024-09-01,5,8.4,0,3,1,6,0,6.5,1.2,1.0,82.1,1
P0115,2024-10-01,3,3.9,0,3,1,3,0,7.2,2.1,0.879,83.6,1
P0115,2024-11-01,5,7.1,0,3,1,5,0,7.6,1.9,1.0,87.7,1
P0115,2024-12-01,2,10.8,0,3,1,7,1,7.9,2.6,0.926,80.1,1
P0116,2024-01-01,2,6.5,1,3,0,8,4,3.9,1.9,0.655,75.9,1
P0116,2024-02-01,3,8.1,1,3,0,6,1,2.6,0.0,0.822,85.5,1
P0116,2024-03-01,2,10.5,1,3,0,7,2,2.7,1.8,0.8,80.3,1
P0116,2024-04-01,3,5.4,1,3,0,5,2,4.3,1.5,0.812,83.1,1
P0116,2024-05-01,2,12.7,1,3,0,6,3,4.1,2.6,0.828,81.0,1
P0116,2024-06-01,3,5.9,1,3,0,6,2,5.7,0.4,0.859,73.9,1
P0116,2024-07-01,4,7.5,1,3,0,6,3,3.6,0.0,0.826,83.4,1
P0116,2024-08-01,3,7.3,1,3,0,6,2,2.2,1.8,0.755,80.4,1
P0116,2024-09-01,3,4.5,1,3,0,5,2,5.0,1.5,0.813,88.3,1
P0116,2024-10-01,4,8.8,1,3,0,6,0,4.2,2.0,0.968,85.8,1
P0116,2024-11-01,2,2.8,1,3,0,6,0,3.4,0.7,0.78,69.7,1
P0116,2024-12-01,4,10.9,1,3,0,6,1,3.2,1.6,0.949,77.3,1
P0117,2024-01-01,4,2.5,0,2,1,4,0,5.1,2.1,0.996,78.7,1
P0117,2024-02-01,6,8.3,0,2,1,5,0,8.3,2.8,1.0,87.4,1
P0117,2024-03-01,5,5.7,0,2,1,5,1,9.8,4.0,0.928,80.2,1
P0117,2024-04-01,5,7.9,0,2,1,5,1,7.9,2.4,1.0,74.4,1
P0117,2024-05-01,4,8.8,0,2,1,10,3,8.0,1.7,0.818,66.3,1
P0117,2024-06-01,5,4.6,0,2,1,9,4,7.6,3.1,0.873,72.7,1
P0117,2024-07-01,6,8.2,0,2,1,7,1,7.7,1.8,1.0,80.6,1
P0117,2024-08-01,3,11.1,0,2,1,3,1,6.3,3.6,1.0,83.9,1
P0117,2024-09-01,2,4.6,0,2,1,7,0,7.6,2.6,0.781,72.5,1
P0117,2024-10-01,5,6.2,0,2,1,4,0,6.7,2.5,1.0,73.7,1
P0117,2024-11-01,7,5.6,0,2,1,6,1,6.7,2.6,1.0,71.4,1
P0117,2024-12-01,5,9.9,0,2,1,4,1,8.5,1.9,1.0,86.1,1
P0118,2024-01-01,4,3.4,0,2,0,2,0,9.6,1.9,0.872,76.9,1
P0118,2024-02-01,5,9.6,0,2,0,6,3,5.0,3.1,0.959,75.9,1
P0118,2024-03-01,4,9.6,0,2,0,6,2,9.2,2.0,0.921,79.6,1
P0118,2024-04-01,5,6.7,0,2,0,9,4,6.1,4.0,0.774,73.3,1
P0118,2024-05-01,6,11.5,0,2,0,5,1,8.8,3.1,1.0,79.5,1
P0118,2024-06-01,4,4.7,0,2,0,5,1,8.8,3.6,0.805,73.6,1
P0118,2024-07-01,3,7.3,0,2,0,6,5,8.2,2.9,0.746,79.1,0
P0118,2024-08-01,3,4.1,0,2,0,4,1,8.3,2.8,0.774,75.9,1
P0118,2024-09-01,5,6.7,0,2,0,4,2,7.2,2.8,0.92,72.3,1
P0118,2024-10-01,5,5.2,0,2,0,3,0,7.8,4.4,1.0,75.6,1
P0118,2024-11-01,6,8.6,0,2,0,7,1,6.6,2.2,0.988,72.2,1
P0118,2024-12-01,3,9.0,0,2,0,8,2,10.4,1.8,0.784,72.2,1
P0119,2024-01-01,7,7.0,1,4,0,6,3,5.1,0.0,0.994,82.5,1
P0119,2024-02-01,4,10.3,1,4,0,3,0,3.2,0.9,0.997,90.0,1
P0119,2024-03-01,6,9.1,1,4,0,5,0,4.0,0.7,1.0,88.4,1
P0119,2024-04-01,5,11.5,1,4,0,6,1,2.7,1.8,1.0,92.5,1
P0119,2024-05-01,4,9.7,1,4,0,7,2,3.6,1.0,0.953,88.8,1
P0119,2024-06-01,5,11.3,1,4,0,8,4,1.4,0.8,0.952,94.5,1
P0119,2024-07-01,4,7.1,1,4,0,3,0,3.5,0.0,0.916,85.7,1
P0119,2024-08-01,5,8.8,1,4,0,7,2,3.8,1.5,0.949,78.8,1
P0119,2024-09-01,3,5.8,1,4,0,4,2,3.3,0.4,0.844,89.9,1
P0119,2024-10-01,3,8.0,1,4,0,8,2,1.3,0.9,0.891,86.6,1
P0119,2024-11-01,5,10.8,1,4,0,3,0,6.2,1.4,1.0,87.7,1
P0119,2024-12-01,4,4.7,1,4,0,4,2,2.9,0.5,0.862,80.9,1
P0120,2024-01-01,4,7.4,1,3,1,8,2,3.5,1.6,0.95,79.5,1
P0120,2024-02-01,4,9.2,1,3,1,4,0,5.9,1.1,1.0,93.8,1
P0120,2024-03-01,4,7.0,1,3,1,6,0,5.3,1.1,0.945,84.2,1
P0120,2024-04-01,3,9.1,1,3,1,3,0,3.6,0.3,0.946,85.6,1
P0120,2024-05-01,4,9.1,1,3,1,7,0,4.6,0.8,0.945,82.9,1
P0120,2024-06-01,3,6.2,1,3,1,6,1,3.4,1.3,0.814,78.3,1
P0120,2024-07-01,5,8.5,1,3,1,4,0,4.1,1.9,1.0,85.5,1
P0120,2024-08-01,5,5.6,1,3,1,3,0,5.6,1.9,1.0,78.8,1
P0120,2024-09-01,2,6.3,1,3,1,8,3,3.6,1.6,0.693,76.1,1
P0120,2024-10-01,5,7.3,1,3,1,4,0,3.8,0.2,1.0,81.9,1
P0120,2024-11-01,4,6.0,1,3,1,2,0,4.9,0.9,0.941,88.7,1
P0120,2024-12-01,4,10.3,1,3,1,3,0,5.0,1.2,1.0,89.6,1
P0121,2024-01-01,4,8.9,0,2,0,9,4,9.1,4.8,0.811,71.4,1
P0121,2024-02-01,3,3.6,0,2,0,5,3,6.8,3.1,0.663,75.2,0
P0121,2024-03-01,5,3.0,0,2,0,6,2,8.2,1.3,0.817,74.9,1
P0121,2024-04-01,1,7.8,0,2,0,5,2,8.0,2.8,0.68,75.2,0
P0121,2024-05-01,3,8.7,0,2,0,4,1,7.0,1.9,0.885,78.1,1
P0121,2024-06-01,3,9.4,0,2,0,8,3,10.6,1.3,0.801,72.8,1
P0121,2024-07-01,3,7.5,0,2,0,5,1,7.7,3.4,0.939,84.1,1
P0121,2024-08-01,5,8.7,0,2,0,3,2,5.8,1.7,0.957,83.7,1
P0121,2024-09-01,3,6.7,0,2,0,7,4,8.5,0.5,0.768,80.3,1
P0121,2024-10-01,4,9.8,0,2,0,6,2,6.7,3.2,0.867,69.7,1
P0121,2024-11-01,4,5.9,0,2,0,7,3,7.6,2.5,0.862,65.1,1
P0121,2024-12-01,4,5.4,0,2,0,6,2,8.2,3.8,0.832,76.8,1
P0122,2024-01-01,3,8.1,0,3,1,8,3,6.8,1.7,0.832,75.4,1
P0122,2024-02-01,4,4.6,0,3,1,8,2,7.5,1.8,0.857,70.7,1
P0122,2024-03-01,5,10.6,0,3,1,9,2,5.8,2.0,0.973,80.1,1
P0122,2024-04-01,3,5.4,0,3,1,5,0,6.6,1.8,0.945,82.5,1
P0122,2024-05-01,6,7.9,0,3,1,9,2,5.6,2.3,0.998,77.6,1
P0122,2024-06-01,4,4.8,0,3,1,7,2,5.7,1.5,0.837,72.5,1
P0122,2024-07-01,2,10.0,0,3,1,8,1,5.6,2.4,0.844,79.1,1
P0122,2024-08-01,2,7.0,0,3,1,4,0,5.1,3.1,0.848,80.4,1
P0122,2024-09-01,2,11.5,0,3,1,8,3,7.4,3.4,0.846,90.9,1
P0122,2024-10-01,5,5.7,0,3,1,6,0,7.1,1.4,0.958,78.3,1
P0122,2024-11-01,3,10.2,0,3,1,6,0,6.8,0.6,1.0,84.2,1
P0122,2024-12-01,3,10.2,0,3,1,4,0,7.5,1.0,0.993,83.6,1
P0123,2024-01-01,5,8.7,1,3,0,7,3,5.6,2.1,0.876,83.3,1
P0123,2024-02-01,2,7.2,1,3,0,3,0,3.0,1.6,0.878,80.2,1
P0123,2024-03-01,4,10.9,1,3,0,1,0,4.8,0.9,1.0,85.4,1
P0123,2024-04-01,5,6.8,1,3,0,4,0,3.8,1.8,1.0,85.9,1
P0123,2024-05-01,5,9.0,1,3,0,2,0,4.3,1.4,1.0,87.9,1
P0123,2024-06-01,5,4.0,1,3,0,5,2,5.8,2.0,0.86,78.6,1
P0123,2024-07-01,5,7.8,1,3,0,6,3,2.8,1.0,0.891,75.2,1
P0123,2024-08-01,5,4.6,1,3,0,5,2,2.7,1.5,0.901,83.1,1
P0123,2024-09-01,5,10.4,1,3,0,2,0,5.0,1.5,1.0,90.7,1
P0123,2024-10-01,4,7.8,1,3,0,6,1,3.3,0.4,0.911,82.9,1
P0123,2024-11-01,5,6.7,1,3,0,3,1,4.6,0.2,1.0,86.2,1
P0123,2024-12-01,3,9.1,1,3,0,7,2,6.4,0.0,0.875,79.0,1
P0124,2024-01-01,6,8.4,1,3,1,4,0,4.9,1.4,1.0,84.5,1
P0124,2024-02-01,5,10.1,1,3,1,6,1,5.0,2.1,1.0,87.3,1
P0124,2024-03-01,6,6.7,1,3,1,2,0,3.3,2.0,1.0,86.8,1
P0124,2024-04-01,5,12.7,1,3,1,7,0,3.5,1.6,1.0,92.2,1
P0124,2024-05-01,6,9.0,1,3,1,3,0,3.3,1.7,1.0,86.4,1
P0124,2024-06-01,7,6.8,1,3,1,4,0,2.2,0.7,1.0,92.7,1
P0124,2024-07-01,6,10.2,1,3,1,7,1,4.7,1.8,1.0,80.6,1
P0124,2024-08-01,4,7.9,1,3,1,3,0,5.2,0.0,0.961,88.6,1
P0124,2024-09-01,6,7.9,1,3,1,4,0,4.4,2.2,1.0,85.6,1
P0124,2024-10-01,7,9.8,1,3,1,5,0,5.1,0.9,1.0,86.0,1
P0124,2024-11-01,4,11.3,1,3,1,4,0,4.8,1.4,1.0,83.6,1
P0124,2024-12-01,6,10.3,1,3,1,3,0,5.1,2.3,1.0,90.8,1
P0125,2024-01-01,4,11.7,0,3,0,5,0,7.4,1.5,1.0,81.6,1
P0125,2024-02-01,5,10.5,0,3,0,5,0,7.0,2.4,1.0,95.6,1
P0125,2024-03-01,5,9.1,0,3,0,9,3,5.4,2.4,0.904,84.4,1
P0125,2024-04-01,6,8.1,0,3,0,6,2,7.8,3.6,0.973,76.3,1
P0125,2024-05-01,5,10.3,0,3,0,5,2,5.7,2.9,0.936,76.3,1
P0125,2024-06-01,6,7.1,0,3,0,4,0,6.3,2.6,1.0,87.8,1
P0125,2024-07-01,5,5.0,0,3,0,6,1,6.7,2.3,0.955,80.3,1
P0125,2024-08-01,3,5.9,0,3,0,2,0,6.8,3.1,0.806,81.8,1
P0125,2024-09-01,6,4.8,0,3,0,7,2,8.2,2.6,1.0,85.5,1
P0125,2024-10-01,4,4.1,0,3,0,7,4,8.1,2.8,0.753,74.3,1
P0125,2024-11-01,6,7.3,0,3,0,2,0,6.3,3.4,1.0,82.7,1
P0125,2024-12-01,3,8.1,0,3,0,7,2,6.6,2.5,0.78,78.6,1
P0126,2024-01-01,4,6.8,0,2,1,10,3,8.7,2.7,0.847,73.2,1
P0126,2024-02-01,5,6.8,0,2,1,4,2,8.4,2.3,0.997,74.8,1
P0126,2024-03-01,4,10.1,0,2,1,6,1,8.7,1.4,0.918,78.3,1
P0126,2024-04-01,4,7.9,0,2,1,4,0,10.7,2.0,0.967,79.2,1
P0126,2024-05-01,6,6.3,0,2,1,7,1,8.4,3.2,1.0,70.5,1
P0126,2024-06-01,4,6.9,0,2,1,6,2,6.8,2.6,0.833,73.8,1
P0126,2024-07-01,5,11.0,0,2,1,8,3,6.7,2.6,1.0,79.4,1
P0126,2024-08-01,3,7.4,0,2,1,4,1,6.8,4.5,0.909,74.9,1
P0126,2024-09-01,3,4.7,0,2,1,3,0,8.4,0.6,0.895,75.2,1
P0126,2024-10-01,3,1.6,0,2,1,6,0,7.6,3.1,0.845,72.2,1
P0126,2024-11-01,4,10.0,0,2,1,6,0,8.1,1.9,0.954,80.7,1
P0126,2024-12-01,5,6.6,0,2,1,2,0,6.6,2.2,1.0,83.7,1
P0127,2024-01-01,3,10.4,0,3,0,3,0,7.7,1.8,0.991,84.2,1
P0127,2024-02-01,5,7.5,0,3,0,5,1,7.5,3.0,0.953,81.7,1
P0127,2024-03-01,3,3.1,0,3,0,6,2,6.2,2.2,0.714,77.6,0
P0127,2024-04-01,4,8.4,0,3,0,9,4,8.7,3.8,0.914,81.1,1
P0127,2024-05-01,7,9.9,0,3,0,8,1,6.9,1.2,1.0,83.8,1
P0127,2024-06-01,3,9.1,0,3,0,5,1,8.5,2.2,0.908,81.9,1
P0127,2024-07-01,5,6.8,0,3,0,6,0,7.7,3.4,0.938,78.6,1
P0127,2024-08-01,8,5.7,0,3,0,6,3,7.6,1.3,1.0,80.1,1
P0127,2024-09-01,3,9.1,0,3,0,6,2,5.8,0.6,0.923,79.1,1
P0127,2024-10-01,4,5.4,0,3,0,8,4,7.2,2.4,0.757,79.7,1
P0127,2024-11-01,6,5.8,0,3,0,5,1,8.1,2.5,1.0,78.9,1
P0127,2024-12-01,3,6.3,0,3,0,6,1,7.3,2.4,0.776,73.6,1
P0128,2024-01-01,6,8.3,1,4,1,7,0,4.8,2.5,1.0,85.8,1
P0128,2024-02-01,7,10.1,1,4,1,4,0,4.6,1.7,1.0,89.9,1
P0128,2024-03-01,4,11.8,1,4,1,5,0,6.1,1.5,1.0,89.6,1
P0128,2024-04-01,5,10.3,1,4,1,1,0,4.9,1.1,1.0,93.1,1
P0128,2024-05-01,5,6.2,1,4,1,5,0,4.1,1.1,1.0,89.6,1
P0128,2024-06-01,5,11.4,1,4,1,5,1,4.6,1.8,1.0,89.2,1
P0128,2024-07-01,6,7.9,1,4,1,5,0,2.6,1.1,1.0,93.5,1
P0128,2024-08-01,7,10.4,1,4,1,5,0,3.6,0.1,1.0,87.2,1
P0128,2024-09-01,7,12.3,1,4,1,4,0,4.3,0.6,1.0,97.2,1
P0128,2024-10-01,7,6.3,1,4,1,4,0,2.4,1.0,1.0,85.0,1
P0128,2024-11-01,7,9.7,1,4,1,2,0,3.8,0.5,1.0,92.5,1
P0128,2024-12-01,4,6.4,1,4,1,5,0,5.0,0.7,0.989,85.6,1
P0129,2024-01-01,7,9.1,1,2,1,5,0,6.1,2.1,1.0,75.1,1
P0129,2024-02-01,5,6.8,1,2,1,6,0,4.6,2.1,1.0,73.5,1
P0129,2024-03-01,6,8.0,1,2,1,2,0,4.1,1.4,1.0,79.6,1
P0129,2024-04-01,4,8.4,1,2,1,6,0,6.4,0.8,0.962,73.0,1
P0129,2024-05-01,6,8.9,1,2,1,5,0,4.7,0.1,1.0,93.5,1
P0129,2024-06-01,5,8.3,1,2,1,4,0,5.3,3.0,1.0,84.2,1
P0129,2024-07-01,6,8.7,1,2,1,5,0,4.5,0.5,1.0,84.0,1
